Year,Player,Pos,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Round,Pick
2018,Jordan Akins,TE,6-3,249,,,,,,,3,98
2018,Jaire Alexander,CB,5-11,192,4.38,35,14,127,6.71,3.98,1,18
2018,Austin Allen,QB,6-0,210,4.81,29.5,,112,7.18,4.48,,
2018,Brian Allen,C,6-1,298,5.34,26.5,27,99,7.81,4.71,4,111
2018,Josh Allen,QB,6-5,237,4.75,33.5,,119,6.9,4.4,1,7
2018,Marcus Allen,S,6-2,202,,37,15,127,,4.32,5,148
2018,Mark Andrews,TE,6-5,256,4.67,31,17,113,7.34,4.38,3,86
2018,Troy Apke,S,6-2,198,4.34,41,16,131,6.56,4.03,4,109
2018,Dorance Armstrong,EDGE,6-4,257,4.87,30,20,118,7.12,4.23,4,116
2018,Ade Aruna,DE,6-6,262,4.6,38.5,18,128,7.53,4.48,6,218
2018,Marcell Ateman,WR,6-4,216,4.62,34,13,121,7.07,4.25,7,228
2018,John Atkins,DT,6-4,321,5.38,24,,89,7.95,4.75,,
2018,Anthony Averett,CB,6-0,185,4.36,31.5,13,119,6.93,4.4,4,118
2018,Genard Avery,ILB,6-1,248,4.59,36,26,124,6.9,4.36,5,150
2018,Mike Badgley,K,5-10,183,4.94,,,111,,,,
2018,Jerome Baker,OLB,6-1,229,4.53,36.5,22,126,,,3,73
2018,Kalen Ballage,RB,6-1,228,4.46,33.5,15,122,6.91,4.35,4,131
2018,Saquon Barkley,RB,6-0,233,4.4,41,29,,,4.24,1,2
2018,J.T. Barrett,QB,6-1,224,4.7,30,,108,7.38,4.44,,
2018,Jessie Bates,S,6-2,195,4.5,35.5,,117,6.78,4.26,2,54
2018,Marcus Baugh,TE,6-3,247,4.81,33,,117,7.28,4.51,,
2018,Nick Bawden,FB,6-2,245,,,,,,,7,237
2018,Davin Bellamy,EDGE,6-5,255,,,15,,,,,
2018,Kurt Benkert,QB,6-3,218,4.95,31,16,112,7.15,4.33,,
2018,Braxton Berrios,WR,5-9,184,,,11,,,,6,210
2018,Keishawn Bierria,ILB,6-2,230,4.79,30.5,21,117,7.26,,6,217
2018,Quin Blanding,S,6-2,215,4.63,31.5,,122,,,,
2018,David Bright,OT,6-5,307,,,,,,,,
2018,Drew Brown,K,5-10,208,,,,,,,,
2018,Andrew Brown,DE,6-4,296,5.03,28,31,101,7.51,4.48,5,158
2018,Orlando Brown,OT,6-8,345,5.85,19.5,14,82,7.87,5.38,3,83
2018,Tony Brown,CB,6-0,198,4.35,31.5,14,126,6.78,4.11,,
2018,Equanimeous St. brown,WR,6-5,214,4.48,,20,,,,6,207
2018,Taven Bryan,DT,6-4,291,4.98,35,30,119,7.12,4.48,1,29
2018,Oren Burks,OLB,6-3,233,4.59,39.5,18,131,6.82,4.15,3,88
2018,Deontay Burnett,WR,6-0,186,,,,,,,,
2018,Jason Cabinda,ILB,6-1,239,,,19,,,,,
2018,Deon Cain,WR,6-2,202,4.43,33.5,11,115,6.71,4.37,6,185
2018,Antonio Callaway,WR,5-11,200,4.41,34,,121,,,4,105
2018,Chris Campbell,CB,6-1,194,,,14,,,,,
2018,Dylan Cantrell,WR,6-3,226,4.59,38.5,18,130,6.56,4.03,6,191
2018,Alex Cappa,OT,6-6,305,5.39,26.5,24,97,8.04,4.84,3,94
2018,Tanner Carew,LS,6-1,243,5,30,18,111,7.26,4.28,,
2018,Daniel Carlson,K,6-5,213,,,,,,,5,167
2018,Lorenzo Carter,EDGE,6-6,250,4.5,36,,130,,,3,66
2018,Andre Chachere,CB,6-0,200,4.49,38,13,123,6.78,4.07,,
2018,Sean Chandler,S,6-0,190,4.65,34.5,16,119,,4.62,,
2018,D.J. Chark,WR,6-3,199,4.34,40,16,129,,,2,61
2018,Geron Christian,OT,6-5,298,5.33,,19,,,,3,74
2018,Bradley Chubb,DE,6-4,269,4.65,36,24,121,7.37,4.41,1,5
2018,Nick Chubb,RB,5-11,227,4.52,38.5,29,128,7.09,4.25,2,35
2018,Jack Cichy,ILB,6-2,238,,,18,,,,6,202
2018,Will Clapp,C,6-4,311,5.39,29,25,97,8.04,4.92,7,245
2018,Simmie Cobbs,WR,6-3,220,4.64,30,11,113,6.7,4.32,,
2018,Mason Cole,C,6-4,307,5.23,23.5,23,104,7.77,4.78,3,97
2018,Lavon Coleman,RB,5-11,215,4.65,33,23,120,,,,
2018,Tyler Conklin,TE,6-3,254,4.8,38,18,120,7.13,4.23,5,157
2018,Austin Corbett,OG,6-4,306,5.15,28,19,106,7.87,4.5,2,33
2018,Keke Coutee,WR,5-10,181,4.43,34.5,14,113,6.93,4.15,4,103
2018,Chris Covington,OLB,6-2,245,4.78,,23,,,,6,193
2018,Justin Crawford,RB,5-11,199,4.64,33.5,11,122,,,,
2018,Tyrell Crosby,OT,6-5,309,5.23,30,17,105,7.89,4.77,5,153
2018,Dane Cruikshank,S,6-1,206,4.41,38.5,25,121,6.89,4.24,5,152
2018,Trevor Daniel,P,6-1,230,4.98,32.5,23,119,,,,
2018,James Daniels,C,6-3,306,,30.5,21,108,7.29,4.4,2,39
2018,Sam Darnold,QB,6-3,221,4.85,26.5,,105,6.96,4.4,1,3
2018,Marcus Davenport,DE,6-6,264,4.58,33.5,22,124,7.2,4.41,1,14
2018,Joseph Davidson,P,6-7,232,,,,,,,,
2018,Carlton Davis,CB,6-1,203,4.53,34,16,124,,,2,63
2018,Duke Dawson,CB,5-10,208,4.46,,15,,,,2,56
2018,Dee Delaney,CB,6-1,194,4.46,32.5,13,120,6.95,4.25,,
2018,Nick Deluca,OLB,6-3,251,4.85,29.5,18,112,7.09,4.23,,
2018,Jamil Demby,OG,6-4,319,5.58,23.5,17,98,7.86,4.95,6,192
2018,Matt Dickerson,DE,6-4,292,5.06,31,26,,,,,
2018,Michael Dickson,P,6-2,208,,,,,,,5,149
2018,Will Dissly,TE,6-4,262,4.87,28,15,111,7.07,4.4,4,120
2018,Garret Dooley,EDGE,6-3,248,4.8,33,21,121,,4.28,,
2018,Chase Edmonds,RB,5-9,205,4.55,34,19,122,6.79,4.07,4,134
2018,Terrell Edmunds,S,6-2,220,4.47,41.5,,134,,,1,28
2018,Tremaine Edmunds,LB,6-5,253,4.54,,19,117,,,1,16
2018,Duke Ejiofor,DE,6-4,264,,,,,,,6,177
2018,Deshon Elliott,S,6-2,205,4.58,36,15,121,,,6,190
2018,Donnie Ernsberger,RB,6-3,241,4.78,31,15,114,7.09,4.34,,
2018,Leighton Vander esch,ILB,6-4,256,4.65,39.5,20,124,6.88,4.15,1,19
2018,Danny Etling,QB,6-2,222,4.76,30.5,,114,7.09,4.37,7,219
2018,Rashaan Evans,LB,6-3,232,,30,,116,6.95,4.36,1,22
2018,Brandon Facyson,CB,6-2,197,4.53,,16,,,,,
2018,Luke Falk,QB,6-4,215,,26.5,,103,,,6,199
2018,Rashard Fant,CB,5-10,175,,,,,,,,
2018,Foley Fatukasi,DT,6-4,318,5.29,30,33,112,7.44,4.53,,
2018,Riley Ferguson,QB,6-3,212,4.98,29,,110,6.96,4.4,,
2018,Kylie Fitts,EDGE,6-4,263,4.69,32.5,31,117,6.88,4.19,6,181
2018,Minkah Fitzpatrick,DB,6-1,201,4.46,33,14,121,,,1,11
2018,Quinton Flowers,QB,5-10,214,4.63,,,112,6.81,4.57,,
2018,Dimitri Flowers,RB,6-2,248,4.83,30.5,17,109,7.45,4.53,,
2018,Tre Flowers,S,6-3,200,4.45,34.5,18,122,,,5,146
2018,Robert Foster,WR,6-2,196,4.41,31,,116,6.9,4.2,,
2018,Jarvion Franklin,RB,5-11,239,4.63,30,18,109,6.93,4.31,,
2018,John Franklin-Myers,DE,6-4,283,4.75,33,26,113,7.36,4.48,4,135
2018,Joshua Frazier,DT,6-4,321,,,21,,,,7,246
2018,Royce Freeman,RB,5-11,229,4.54,34,17,118,6.9,4.16,3,71
2018,Troy Fumagalli,TE,6-5,247,,,14,,,,5,156
2018,Michael Gallup,WR,6-1,205,4.51,36,10,122,6.95,4.37,3,81
2018,Nick Gates,OT,6-5,307,5.46,24,20,94,7.61,4.68,,
2018,Rashaan Gaulden,CB,6-1,193,4.61,30,8,119,7.16,4.33,3,85
2018,Mike Gesicki,TE,6-5,247,4.54,41.5,22,129,6.76,4.1,2,42
2018,Dallas Goedert,TE,6-5,256,,,23,,,,2,49
2018,Colby Gossett,OG,6-5,311,5.2,25,32,103,7.6,4.83,6,213
2018,Davon Grayson,WR,6-1,199,4.51,34.5,19,124,,,,
2018,Rasheem Green,DE,6-5,275,4.73,32.5,,118,7.24,4.39,3,79
2018,Shaquem Griffin,OLB,6-1,227,4.38,,20,117,,,5,141
2018,Derrius Guice,RB,5-10,224,4.49,31.5,15,,,,2,59
2018,Grant Haley,CB,5-9,190,4.44,34,15,119,6.51,3.94,,
2018,Shaun dion Hamilton,ILB,6-0,228,,,20,,,,6,197
2018,Daesean Hamilton,WR,6-1,203,,34.5,,118,6.84,4.15,4,113
2018,Dashawn Hand,DE,6-4,297,4.83,31.5,28,111,7.98,4.62,,
2018,Davontae Harris,CB,6-0,200,4.43,32.5,22,123,6.96,4.4,5,151
2018,Marcell Harris,S,6-0,208,,,16,,,,6,184
2018,Desmond Harrison,OT,6-6,292,4.9,,,,,,,
2018,Ronnie Harrison,S,6-3,214,,34,,120,,,3,93
2018,Marquis Haynes,EDGE,6-3,235,4.67,32,23,123,7.14,4.45,4,136
2018,Taylor Hearn,OG,6-4,320,5.45,24,18,96,7.84,4.8,,
2018,James Hearns,EDGE,6-3,239,4.89,,22,,,,,
2018,Quadree Henderson,WR,5-8,192,4.5,32.5,12,120,6.89,4.28,,
2018,Zaycoven Henderson,DT,6-0,298,5.16,29.5,20,105,7.33,4.58,,
2018,Will Hernandez,OG,6-2,327,5.15,24,37,104,7.59,4.7,2,34
2018,Chris Herndon,TE,6-4,253,,,21,,,,4,107
2018,Kyle Hicks,RB,5-10,204,4.63,36.5,13,122,,,,
2018,B.J. Hill,DT,6-4,311,4.99,26.5,35,101,7.28,4.53,3,69
2018,Holton Hill,CB,6-3,200,4.49,31,14,120,6.83,4.15,,
2018,Nyheim Hines,RB,5-8,198,4.38,35.5,,119,7.18,4.35,4,104
2018,Jeff Holland,EDGE,6-2,249,4.79,,,116,,,,
2018,Jalyn Holmes,DE,6-5,283,4.82,32,25,,,,4,102
2018,Sam Hubbard,DE,6-5,270,,35,,116,6.84,4.32,3,77
2018,Mike Hughes,CB,5-11,191,4.53,35.5,20,127,6.7,4.13,1,30
2018,Hayden Hurst,TE,6-4,250,4.67,31.5,,120,7.19,4.37,1,25
2018,Maurice Hurst,DT,6-2,292,,,,,,,5,140
2018,Godwin Igwebuike,S,6-0,205,4.44,35.5,19,128,6.56,4.12,,
2018,Darren Carrington II,WR,6-2,199,,36,,120,,,,
2018,Joel Iyiegbuniwe,LB,6-1,229,4.6,35,19,117,7.06,4.28,4,115
2018,Ryan Izzo,TE,6-5,256,4.94,33,18,110,7.15,4.43,7,250
2018,Darius Jackson,EDGE,6-3,242,4.87,26.5,21,113,7.52,,,
2018,Donte Jackson,CB,5-11,175,4.32,,7,124,,,2,55
2018,J.C. Jackson,CB,5-11,193,4.46,35.5,14,120,,,,
2018,Josh Jackson,CB,6-1,192,4.56,38,18,123,6.86,4.03,2,45
2018,Justin Jackson,RB,6-0,199,4.52,38.5,13,122,6.81,4.07,7,251
2018,Lamar Jackson,QB,6-2,216,,,,,,,1,32
2018,Leon Jacobs,EDGE,6-3,246,4.48,34.5,26,122,7.14,4.44,7,230
2018,Natrell Jamerson,S,6-0,198,4.4,35.5,25,120,,,5,164
2018,Derwin James,S,6-3,215,4.47,40,21,132,,,1,17
2018,Richie James,WR,5-10,183,4.48,35.5,6,122,6.87,4.16,7,240
2018,Malik Jefferson,OLB,6-3,236,4.52,36,27,125,,,3,78
2018,Josey Jewell,ILB,6-1,234,4.82,33,18,117,6.8,4.27,4,106
2018,Danny Johnson,CB,5-10,185,4.44,35,15,123,,,,
2018,Kerryon Johnson,RB,5-11,213,,40,11,126,7.07,4.29,2,43
2018,Taron Johnson,CB,6-0,180,4.5,33,17,118,7.03,4.28,4,121
2018,Chris Jones,CB,6-0,195,4.57,,14,,,,,
2018,Jamarco Jones,OT,6-4,299,5.5,24,,102,8.32,4.99,5,168
2018,Justin Jones,DT,6-2,309,5.09,29,24,104,7.82,4.74,3,84
2018,Ronald Jones,RB,5-11,205,4.65,36.5,,,,,2,38
2018,Sam Jones,OG,6-5,305,5.32,27,28,101,7.92,4.86,6,183
2018,Jaryd Jones-Smith,OT,6-6,317,5.22,27,16,109,8.1,4.94,,
2018,Michael Joseph,CB,6-1,181,,34,17,,6.89,4.2,,
2018,Peter Kalambayi,EDGE,6-3,252,4.57,34,19,121,7.13,4.36,6,214
2018,Joshua Kalu,S,6-1,195,4.58,41.5,17,134,,,,
2018,John Kelly,RB,5-10,216,,35,15,120,7.13,4.51,6,176
2018,Kameron Kelly,S,6-2,200,4.66,33,9,120,6.94,4.28,,
2018,Arden Key,EDGE,6-6,238,,31,,117,7.16,4.25,3,87
2018,Jamarcus King,CB,6-1,186,4.7,,,,,,,
2018,Christian Kirk,WR,5-10,201,4.47,35.5,20,115,7.09,4.45,2,47
2018,Micah Kiser,ILB,6-2,238,4.66,35.5,,121,7.05,4.24,5,147
2018,Chris Lacy,WR,6-3,205,4.51,33.5,11,120,,,,
2018,Harold Landry,EDGE,6-3,252,4.64,36,24,119,6.88,4.19,2,41
2018,Jordan Lasley,WR,6-1,203,4.5,34.5,8,112,,4.19,5,162
2018,Kyle Lauletta,QB,6-3,222,4.81,31,,113,6.95,4.07,4,108
2018,Allen Lazard,WR,6-5,227,4.55,38,17,122,,,,
2018,Tanner Lee,QB,6-4,218,4.98,32,,115,7,4.41,6,203
2018,Darius Leonard,OLB,6-2,234,4.7,,17,,,,2,36
2018,Rick Leonard,OT,6-7,311,,,19,,,,4,127
2018,Tyquan Lewis,EDGE,6-3,265,,35.5,,122,,,2,64
2018,Chase Litton,QB,6-5,230,4.9,29.5,,106,7.49,4.53,,
2018,James Looney,DE,6-3,287,4.89,35.5,28,113,7.32,4.37,7,232
2018,Lowell Lotulelei,DT,6-2,315,,,28,,,,,
2018,Avonte Maddox,CB,5-9,180,4.39,37,13,125,6.51,4,4,125
2018,Cole Madison,OL,6-5,308,5.33,28.5,26,97,7.86,4.88,5,138
2018,K.J. Malone,OG,6-4,303,5.34,29.5,15,103,,,,
2018,Tavares Martin,WR,6-1,177,4.8,31.5,,,,,,
2018,Hercules Mata'afa,EDGE,6-1,254,4.76,31.5,26,108,7.24,4.37,,
2018,Baker Mayfield,QB,6-1,215,4.84,29,,111,7,4.28,1,1
2018,Ray-ray McCloud,WR,5-9,190,4.53,34.5,13,113,,,6,187
2018,Mike McCray,ILB,6-4,243,4.76,31.5,16,119,7.09,4.25,,
2018,Kc McDermott,OG,6-6,311,5.35,23.5,26,97,7.72,4.82,,
2018,Tarvarus McFadden,CB,6-2,198,4.67,38.5,,121,,,,
2018,Mike McGlinchey,OT,6-8,309,,28.5,24,105,,,1,9
2018,R.J. McIntosh,DT,6-4,286,,,,,,,5,139
2018,Kahlil McKenzie,DT,6-5,314,5.15,29.5,26,105,7.94,4.68,6,198
2018,Quenton Meeks,DB,6-2,205,,39,11,128,6.72,4.23,,
2018,Sony Michel,RB,5-11,214,4.54,,22,,,4.21,1,31
2018,Anthony Miller,WR,5-11,201,,,22,,,,2,51
2018,Kolton Miller,OT,6-9,309,4.95,31.5,24,121,7.34,4.49,1,15
2018,Steven Mitchell,WR,5-10,189,4.56,32.5,13,121,6.75,4.4,,
2018,Jmon Moore,WR,6-3,207,4.6,38,21,120,6.56,4.04,,
2018,D.J. Moore,WR,6-0,210,4.42,39.5,15,132,6.95,4.07,1,24
2018,Kamrin Moore,CB,5-11,200,,,,,,,6,189
2018,Skai Moore,OLB,6-2,226,4.73,36,,117,,,,
2018,Ryan Nall,RB,6-2,232,4.58,33,15,122,6.95,4.16,,
2018,Siran Neal,S,6-0,199,4.56,40.5,17,122,7,4.28,5,154
2018,Nick Nelson,CB,5-11,208,4.52,,17,123,,,4,110
2018,Quenton Nelson,OG,6-5,325,,26.5,35,105,7.65,4.62,1,6
2018,Bilal Nichols,DT,6-4,306,4.95,,29,,,,5,145
2018,Parry Nickerson,CB,6-0,180,4.32,,15,,,,6,179
2018,Derrick Nnadi,DT,6-1,317,5.38,27,25,96,8.15,5.02,3,75
2018,Kendrick Norton,DT,6-3,314,5.25,,30,,,,7,242
2018,Joseph Noteboom,OT,6-5,309,4.96,24,27,102,7.65,4.44,3,89
2018,Uchenna Nwosu,EDGE,6-3,251,4.65,32,20,119,,,2,48
2018,Dorian O'daniel,OLB,6-1,223,4.61,32,21,119,6.64,4.07,3,100
2018,Brian O'neill,OT,6-7,297,4.82,29.5,22,107,7.14,4.5,2,62
2018,Chukwuma Okorafor,OT,6-6,320,5.31,23.5,19,102,7.87,4.8,3,92
2018,Ogbonnia Okoronkwo,EDGE,6-1,253,4.77,38,27,121,,,5,160
2018,Isaiah Oliver,CB,6-1,190,4.5,,,,,,2,58
2018,Brandon Parker,OT,6-8,305,5.4,28.5,,113,7.82,4.68,3,65
2018,Timon Parris,OT,6-6,312,,,27,,,,,
2018,Daron Payne,DT,6-2,311,4.95,28.5,27,107,7.58,4.71,1,13
2018,Rashaad Penny,RB,5-11,220,4.46,32.5,13,120,,,1,27
2018,Kamryn Pettway,RB,6-0,233,4.74,33.5,22,116,,,,
2018,Skyler Phillips,OG,6-3,318,5.1,29,,104,7.95,4.69,,
2018,Cam Phillips,WR,6-0,201,,,,,,,,
2018,Darius Phillips,CB,5-10,190,4.54,,,,,,5,170
2018,Harrison Phillips,DT,6-4,307,5.21,32,42,103,7.28,4.5,3,96
2018,Eddy Pineiro,K,6-0,185,,,,,,,,
2018,Billy Price,C,6-4,305,,,,,,,1,21
2018,Byron Pringle,WR,6-1,203,4.46,33.5,15,120,6.87,4.4,,
2018,Jacob Pugh,OLB,6-4,246,4.65,38.5,,122,,,,
2018,Scott Quessenberry,C,6-4,310,5.09,33.5,25,111,7.5,4.69,5,155
2018,Trey Quinn,WR,5-11,203,4.55,33.5,17,116,6.91,4.19,7,256
2018,Frank Ragnow,C,6-5,312,,,26,,,,1,20
2018,Martinas Rankin,OL,6-4,308,,,24,,,,3,80
2018,Max Redfield,S,6-1,205,4.69,,15,,,,,
2018,D.J. Reed,CB,5-9,188,4.51,36.5,11,,,,5,142
2018,Justin Reid,S,6-1,204,4.4,36.5,16,128,6.65,4.15,3,68
2018,Demario Richard,RB,5-9,218,4.7,29.5,12,115,,,,
2018,Will Richardson,OT,6-6,306,5.26,31.5,,108,7.8,4.83,4,129
2018,Calvin Ridley,WR,6-0,189,4.43,31,15,110,6.88,4.41,1,26
2018,Stephen Roberts,S,5-11,189,4.53,34,,121,,,,
2018,Korey Robertson,WR,6-1,212,4.56,34,13,123,,,,
2018,Javon Rolland-Jones,EDGE,6-2,253,4.88,,23,,,,,
2018,Josh Rosen,QB,6-4,226,4.92,31,,111,7.09,4.28,1,10
2018,Olubunmi Rotimi,DE,6-4,273,,32,21,113,7.46,4.7,,
2018,Mason Rudolph,QB,6-5,235,4.9,26,,,,,3,76
2018,Christian Sam,ILB,6-2,244,4.75,32,28,114,7.03,4.25,6,178
2018,Jaylen Samuels,TE,5-11,225,4.54,34.5,18,121,6.93,4.28,5,165
2018,Dominick Sanders,S,6-0,193,,,14,,,,,
2018,Tegray Scales,ILB,6-0,230,4.77,,27,,,,,
2018,Bo Scarbrough,RB,6-1,228,4.52,40,14,129,,4.34,7,236
2018,Dalton Schultz,TE,6-5,244,4.75,32,15,120,7,4.4,4,137
2018,Jaleel Scott,WR,6-5,218,4.56,34.5,16,124,7.2,4.4,4,132
2018,Jk Scott,P,6-6,208,4.83,30.5,,114,7.28,4.41,5,172
2018,Deadrin Senat,DT,6-0,314,5.16,26,35,100,7.77,4.79,3,90
2018,Greg Senat,OT,6-6,302,5.38,26,19,106,7.41,4.71,6,212
2018,Tim Settle,DT,6-3,329,5.37,23.5,,96,7.95,4.83,5,163
2018,Coleman Shelton,C,6-3,292,5.24,26.5,,110,7.62,4.59,,
2018,Nathan Shepherd,DT,6-5,315,5.09,31,,112,7.5,4.53,3,72
2018,Nic Shimonek,QB,6-3,220,4.88,28.5,,101,7.28,4.32,,
2018,Trequan Smith,WR,6-2,203,4.49,37.5,12,130,6.97,4.5,,
2018,Andre Smith,ILB,6-0,237,4.63,,19,,,,7,234
2018,Braden Smith,OG,6-6,315,5.22,33.5,35,113,,4.77,2,37
2018,Roquan Smith,OLB,6-1,236,4.51,,,,,,1,8
2018,Van Smith,S,5-11,185,4.61,29.5,,,,,,
2018,Durham Smythe,TE,6-5,253,4.81,31,18,110,7.17,4.23,4,123
2018,Breeland Speaks,DT,6-3,283,4.87,32.5,,110,7.63,4.65,2,46
2018,Taylor Stallworth,DT,6-2,312,5.28,23.5,18,101,7.95,4.75,,
2018,M.J. Stewart,CB,5-11,200,4.54,35,18,118,6.9,4.28,2,53
2018,Kentavius Street,DE,6-2,280,4.87,,28,,,,4,128
2018,Greg Stroman,CB,6-0,180,4.48,33.5,16,113,,4.45,7,241
2018,Chandon Sullivan,CB,5-11,195,4.6,40.5,15,134,,4.36,,
2018,Courtland Sutton,WR,6-3,218,4.54,35.5,18,124,6.57,4.11,2,40
2018,Josh Sweat,EDGE,6-4,251,4.53,39.5,,124,,4.28,4,130
2018,Auden Tate,WR,6-5,228,4.68,31,,112,,,7,253
2018,Rod Taylor,OT,6-3,320,5.24,30.5,,99,,,7,252
2018,Wyatt Teller,OG,6-4,314,5.24,29,30,114,7.45,4.84,5,166
2018,Jordan Thomas,CB,6-0,186,4.64,38,4,124,6.28,3.94,,
2018,Chad Thomas,DE,6-6,281,4.92,29,,116,,,3,67
2018,Ian Thomas,TE,6-4,259,4.74,36,,123,7.15,4.2,4,101
2018,Jordan Thomas,TE,6-5,265,4.74,27,16,111,7.5,4.75,6,211
2018,Matthew Thomas,OLB,6-3,232,4.58,41.5,,131,6.85,4.28,,
2018,Roc Thomas,RB,5-10,198,4.56,35.5,16,125,,,,
2018,Trenton Thompson,DT,6-4,288,5.06,32.5,,111,7.68,4.56,,
2018,Henre Toliver,CB,6-1,185,4.63,32.5,6,117,7.01,4.15,,
2018,Kevin Toliver,CB,6-3,204,,33,10,120,,,,
2018,Brett Toth,OT,6-6,291,,,,,,,,
2018,Johnny Townsend,P,6-1,210,,,,,,,5,173
2018,Shane Tripucka,P,6-3,211,,,,,,,,
2018,Salesi Uhatafe,OG,6-5,310,5.4,28,,109,7.7,4.9,,
2018,Marquez Valdes-Scantling,WR,6-4,206,4.37,30.5,15,124,,,5,174
2018,Vita Vea,DT,6-4,347,5.1,,41,,,,1,12
2018,Azeem Victor,ILB,6-1,240,4.72,32.5,19,115,7.2,4.4,6,216
2018,Dmontre Wade,CB,6-0,200,4.57,35.5,15,120,,4.4,,
2018,Akrum Wadley,RB,5-10,194,4.54,32,12,,,,,
2018,Trey Walker,S,6-2,200,4.51,33,14,119,7,4.28,,
2018,Levi Wallace,CB,6-0,183,4.63,33,,,,,,
2018,Mark Walton,RB,5-10,202,4.6,31.5,18,118,,,4,112
2018,Denzel Ward,CB,5-10,183,4.32,39,16,136,,,1,4
2018,Fred Warner,OLB,6-3,236,4.64,38.5,21,119,6.9,4.28,3,70
2018,Chris Warren,RB,6-2,247,4.69,33,25,121,6.98,4.18,,
2018,James Washington,WR,5-11,213,4.54,34.5,14,120,7.11,4.32,2,60
2018,Armani Watts,S,5-11,205,,35,13,120,7.25,4.37,4,124
2018,Jester Weah,WR,6-2,211,4.43,38,15,129,7.24,4.41,,
2018,Toby Weathersby,OT,6-4,317,5.34,24.5,28,106,8.55,5.38,,
2018,Damon Webb,S,5-11,195,4.62,,17,,,,,
2018,David Wells,TE,6-6,256,4.75,33,20,116,7.5,4.59,,
2018,Sean Welsh,C,6-3,306,5.43,25,20,103,7.9,4.81,,
2018,Karaun White,WR,6-1,206,4.52,33.5,24,118,7.16,4.57,,
2018,Kyzir White,S,6-2,216,,35.5,21,113,,,4,119
2018,Mike White,QB,6-5,224,5.09,27,,96,7.4,4.4,5,171
2018,Jordan Whitehead,S,5-11,195,,,21,,,,4,117
2018,Jojo Wicker,DE,6-3,296,5.16,30,25,105,,,,
2018,Jake Wieneke,WR,6-4,221,4.67,34,9,114,7.24,4.37,,
2018,Jordan Wilkins,RB,6-1,216,,36,16,117,,4.27,5,169
2018,Connor Williams,OT,6-5,296,5.05,34,26,112,7.83,4.63,2,50
2018,Darrel Williams,RB,6-0,225,4.72,32,22,109,,4.21,,
2018,Eddy Wilson,DT,6-4,301,5.37,,26,96,,,,
2018,Cedrick Wilson,WR,6-2,197,4.55,37,9,121,6.89,4.23,6,208
2018,Jeff Wilson,RB,5-11,210,,,15,,,,,
2018,Javon Wims,WR,6-3,215,4.53,33.5,,113,7,,7,224
2018,Anthony Winbush,EDGE,6-1,249,,,25,110,,,,
2018,Ryan Winslow,P,6-5,217,,,,,,,,
2018,Logan Woodside,QB,6-1,213,4.79,31.5,,103,6.94,4.15,7,249
2018,Chris Worley,ILB,6-2,238,4.86,29.5,15,,,,,
2018,Isaiah Wynn,OG,6-3,313,,,,,,,1,23
2018,Isaac Yiadom,CB,6-1,190,4.52,,8,120,,4.18,3,99
2018,Kenny Young,ILB,6-1,236,4.6,36,23,117,7.38,4.48,4,122
2018,Trevon Young,EDGE,6-4,258,4.78,33,25,114,6.99,4.4,6,205
2019,Johnathan Abram,S,5-11,205,4.45,,,116,,,1,27
2019,Paul Adams,OT,6-6,317,5.18,27,16,103,7.68,4.74,,
2019,Nasir Adderley,S,6-0,206,,,,,,,2,60
2019,Azeez Al-Shaair,LB,6-1,234,,,16,,,,,
2019,Otaro Alaka,LB,6-3,239,4.82,36,20,131,,,,
2019,Dakota Allen,LB,6-1,232,4.77,31.5,23,116,6.88,4.04,7,251
2019,Josh Allen,EDGE,6-5,262,4.63,,28,118,7.15,4.23,1,7
2019,Zach Allen,DL,6-4,281,5,32,24,112,7.34,4.36,3,65
2019,Bryson Allen-Williams,LB,6-1,236,4.88,,14,,7.4,,,
2019,Jeff Allison,LB,5-11,228,4.82,31,12,115,7.2,4.45,,
2019,Ugo Amadi,S,5-9,199,4.51,32.5,18,115,7.21,4.19,4,132
2019,Rodney Anderson,RB,6-0,224,,,25,,,,6,211
2019,J.J. Arcega-Whiteside,WR,6-2,225,,,,,,,2,57
2019,Ryquell Armstead,RB,5-11,220,4.45,30,22,114,7.02,4.29,5,140
2019,Blessuan Austin,CB,6-1,198,,,15,,,,6,196
2019,Jake Bailey,P,6-1,200,4.72,33,,117,,,5,163
2019,Zack Bailey,OL,6-5,299,,28,24,103,,,,
2019,Derrick Baity,CB,6-2,197,,38.5,10,127,7.06,4.31,,
2019,Deandre Baker,CB,5-11,193,4.52,,14,118,,,1,30
2019,Corey Ballentine,CB,5-11,196,4.47,39.5,15,135,6.82,4.14,6,180
2019,Ben Banogu,EDGE,6-3,250,4.62,40,23,134,7.02,4.27,2,49
2019,Alex Barnes,RB,6-0,226,4.59,38.5,34,126,6.95,4.1,,
2019,Alex Bars,OL,6-6,312,,,,,,,,
2019,Cody Barton,LB,6-2,237,4.64,32.5,30,116,6.9,4.03,3,88
2019,Jackson Barton,OT,6-7,310,5.18,27,25,109,7.85,4.66,7,240
2019,Ryan Bates,OL,6-4,306,5.09,27,28,102,7.45,4.53,,
2019,John Battle,S,6-0,201,4.67,29.5,,120,7.09,4.33,,
2019,Terry Beckner,DL,6-4,296,5.19,24.5,28,98,7.97,4.82,7,215
2019,Mike Bell,S,6-3,210,4.83,30,10,118,7.1,4.46,,
